req_ts,unique_id,railroad,origination_time,trip_id,train_no,route,direction,stop,scheduled_arrival_time,arrival_time,scheduled_departure_time,departure_time,schedule_relationship,trip_schedule_relationship,inferred_from_schedule
1785625530,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,West Concord,1785625080,1785625504,1785625080,1785625504,SCHEDULED,SCHEDULED,False
1785625890,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,South Acton,1785625380,1785625845,1785625380,1785625845,SCHEDULED,SCHEDULED,False
1785626160,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Littleton/Route 495,1785625800,1785626137,1785625800,1785626187,SCHEDULED,SCHEDULED,False
1785626790,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Ayer,1785626280,1785626744,1785626280,1785626744,SCHEDULED,SCHEDULED,False
1785627120,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Shirley,1785626580,1785627085,1785626580,1785627085,SCHEDULED,SCHEDULED,False
1785627630,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,North Leominster,1785627120,1785627581,1785627120,1785627581,SCHEDULED,SCHEDULED,False
1785628110,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Fitchburg,1785627600,1785628077,1785627600,1785628077,SCHEDULED,SCHEDULED,False
1785628650,MBTA|20260801|5435|NorthBase-825576-5435,MBTA,1785622500,NorthBase-825576-5435,5435,Fitchburg Line,Outbound,Wachusett,1785628260,1785628638,1785628260,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5371|NorthBase-825560-5371,MBTA,1785622800,NorthBase-825560-5371,5371,Lowell Line,Outbound,North Station,1785622800,1785622800,1785622800,1785622800,SCHEDULED,SCHEDULED,True
1785623520,MBTA|20260801|5371|NorthBase-825560-5371,MBTA,1785622800,NorthBase-825560-5371,5371,Lowell Line,Outbound,West Medford,1785623460,1785623473,1785623460,1785623473,SCHEDULED,SCHEDULED,False
1785623760,MBTA|20260801|5371|NorthBase-825560-5371,MBTA,1785622800,NorthBase-825560-5371,5371,Lowell Line,Outbound,Wedgemere,1785623640,1785623721,1785623640,1785623721,SCHEDULED,SCHEDULED,False
1785623850,MBTA|20260801|5371|NorthBase-825560-5371,MBTA,1785622800,NorthBase-825560-5371,5371,Lowell Line,Outbound,Winchester Center,1785623760,1785623814,1785623760,1785623814,SCHEDULED,SCHEDULED,False
1785624240,MBTA|20260801|5371|NorthBase-825560-5371,MBTA,1785622800,NorthBase-825560-5371,5371,Lowell Line,Outbound,Anderson/Woburn,1785624180,1785624217,1785624180,1785624217,SCHEDULED,SCHEDULED,False
1785624540,MBTA|20260801|5371|NorthBase-825560-5371,MBTA,1785622800,NorthBase-825560-5371,5371,Lowell Line,Outbound,Wilmington,1785624360,1785624496,1785624360,1785624496,SCHEDULED,SCHEDULED,False
1785624900,MBTA|20260801|5371|NorthBase-825560-5371,MBTA,1785622800,NorthBase-825560-5371,5371,Lowell Line,Outbound,North Billerica,1785624900,1785624874,1785624900,1785624924,SCHEDULED,SCHEDULED,False
1785625500,MBTA|20260801|5371|NorthBase-825560-5371,MBTA,1785622800,NorthBase-825560-5371,5371,Lowell Line,Outbound,Lowell,1785625620,1785625506,1785625620,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Wachusett,1785623100,1785623100,1785623100,1785623100,SCHEDULED,SCHEDULED,True
1785623790,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Fitchburg,1785623580,1785623771,1785623580,1785623771,SCHEDULED,SCHEDULED,False
1785624270,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,North Leominster,1785624000,1785624251,1785624000,1785624251,SCHEDULED,SCHEDULED,False
1785624660,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Shirley,1785624480,1785624668,1785624480,1785624668,SCHEDULED,SCHEDULED,False
1785624960,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Ayer,1785624780,1785624940,1785624780,1785624940,SCHEDULED,SCHEDULED,False
1785625470,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Littleton/Route 495,1785625260,1785625472,1785625260,1785625522,SCHEDULED,SCHEDULED,False
1785625830,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,South Acton,1785625620,1785625808,1785625620,1785625808,SCHEDULED,SCHEDULED,False
1785626130,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,West Concord,1785625860,1785626110,1785625860,1785626110,SCHEDULED,SCHEDULED,False
1785626430,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Concord,1785626100,1785626409,1785626100,1785626409,SCHEDULED,SCHEDULED,False
1785626700,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Lincoln,1785626460,1785626709,1785626460,1785626709,SCHEDULED,SCHEDULED,False
1785627030,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Kendal Green,1785626760,1785627022,1785626760,1785627022,SCHEDULED,SCHEDULED,False
1785627240,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Brandeis/Roberts,1785627000,1785627223,1785627000,1785627223,SCHEDULED,SCHEDULED,False
1785627390,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Waltham,1785627240,1785627378,1785627240,1785627428,SCHEDULED,SCHEDULED,False
1785627750,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Waverley,1785627540,1785627723,1785627540,1785627723,SCHEDULED,SCHEDULED,False
1785627930,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Belmont,1785627660,1785627909,1785627660,1785627909,SCHEDULED,SCHEDULED,False
1785628140,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,Porter,1785628020,1785628132,1785628020,1785628182,SCHEDULED,SCHEDULED,False
1785628830,MBTA|20260801|5438|NorthBase-825577-5438,MBTA,1785623100,NorthBase-825577-5438,5438,Fitchburg Line,Inbound,North Station,1785628860,1785628841,1785628860,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|6677|SouthBase-830395-6677,MBTA,1785623100,SouthBase-830395-6677,6677,Fairmount Line,Outbound,South Station,1785623100,1785623100,1785623100,1785623100,SCHEDULED,SCHEDULED,True
1785623760,MBTA|20260801|6677|SouthBase-830395-6677,MBTA,1785623100,SouthBase-830395-6677,6677,Fairmount Line,Outbound,Newmarket,1785623580,1785623711,1785623580,1785623711,SCHEDULED,SCHEDULED,False
1785623880,MBTA|20260801|6677|SouthBase-830395-6677,MBTA,1785623100,SouthBase-830395-6677,6677,Fairmount Line,Outbound,Uphams Corner,1785623700,1785623835,1785623700,1785623835,SCHEDULED,SCHEDULED,False
1785624090,MBTA|20260801|6677|SouthBase-830395-6677,MBTA,1785623100,SouthBase-830395-6677,6677,Fairmount Line,Outbound,Four Corners/Geneva,1785623880,1785624052,1785623880,1785624052,SCHEDULED,SCHEDULED,False
1785624240,MBTA|20260801|6677|SouthBase-830395-6677,MBTA,1785623100,SouthBase-830395-6677,6677,Fairmount Line,Outbound,Talbot Avenue,1785624060,1785624214,1785624060,1785624214,SCHEDULED,SCHEDULED,False
1785624420,MBTA|20260801|6677|SouthBase-830395-6677,MBTA,1785623100,SouthBase-830395-6677,6677,Fairmount Line,Outbound,Morton Street,1785624240,1785624393,1785624240,1785624393,SCHEDULED,SCHEDULED,False
1785624540,MBTA|20260801|6677|SouthBase-830395-6677,MBTA,1785623100,SouthBase-830395-6677,6677,Fairmount Line,Outbound,Blue Hill Avenue,1785624360,1785624525,1785624360,1785624525,SCHEDULED,SCHEDULED,False
1785624720,MBTA|20260801|6677|SouthBase-830395-6677,MBTA,1785623100,SouthBase-830395-6677,6677,Fairmount Line,Outbound,Fairmount,1785624660,1785624689,1785624660,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,North Station,1785623400,1785623400,1785623400,1785623400,SCHEDULED,SCHEDULED,True
1785624090,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Chelsea,1785624060,1785624060,1785624060,1785624060,SCHEDULED,SCHEDULED,False
1785624810,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Lynn Interim,1785624720,1785624791,1785624720,1785624791,SCHEDULED,SCHEDULED,False
1785624990,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Swampscott,1785624900,1785624971,1785624900,1785624971,SCHEDULED,SCHEDULED,False
1785625470,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Salem,1785625320,1785625451,1785625320,1785625451,SCHEDULED,SCHEDULED,False
1785625770,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Beverly,1785625560,1785625750,1785625560,1785625750,SCHEDULED,SCHEDULED,False
1785626040,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Montserrat,1785625800,1785626021,1785625800,1785626021,SCHEDULED,SCHEDULED,False
1785626340,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Beverly Farms,1785626100,1785626321,1785626100,1785626321,SCHEDULED,SCHEDULED,False
1785626670,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Manchester,1785626460,1785626637,1785626460,1785626637,SCHEDULED,SCHEDULED,False
1785627090,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,West Gloucester,1785626820,1785627071,1785626820,1785627071,SCHEDULED,SCHEDULED,False
1785627480,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Gloucester,1785627180,1785627431,1785627180,1785627431,SCHEDULED,SCHEDULED,False
1785627990,MBTA|20260801|5071|NorthBase-825509-5071,MBTA,1785623400,NorthBase-825509-5071,5071,Newburyport/Rockport Line,Outbound,Rockport,1785627900,1785628014,1785627900,,SCHEDULED,SCHEDULED,False
1785623850,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,Kingston,1785623700,,1785623700,1785623813,SCHEDULED,SCHEDULED,False
1785624420,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,Halifax,1785624240,1785624366,1785624240,1785624366,SCHEDULED,SCHEDULED,False
1785624810,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,Hanson,1785624540,1785624769,1785624540,1785624769,SCHEDULED,SCHEDULED,False
1785625110,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,Whitman,1785624840,1785625079,1785624840,1785625079,SCHEDULED,SCHEDULED,False
1785625350,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,Abington,1785625020,1785625296,1785625020,1785625296,SCHEDULED,SCHEDULED,False
1785625620,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,South Weymouth,1785625320,1785625575,1785625320,1785625575,SCHEDULED,SCHEDULED,False
1785626010,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,Braintree,1785625800,1785625979,1785625800,1785625979,SCHEDULED,SCHEDULED,False
1785626460,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,Quincy Center,1785626160,1785626333,1785626160,1785626333,SCHEDULED,SCHEDULED,False
1785627420,MBTA|20260801|6038|SouthBase-793119-6038,MBTA,1785623700,SouthBase-793119-6038,6038,Kingston Line,Inbound,South Station,1785627300,1785627405,1785627300,,SCHEDULED,SCHEDULED,False
,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,South Station,1785624300,1785624300,1785624300,1785624300,SCHEDULED,SCHEDULED,True
1785626100,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Back Bay,1785624720,1785626071,1785624720,1785626071,SCHEDULED,SCHEDULED,False
1785626490,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Lansdowne,1785624960,1785626443,1785624960,1785626443,SCHEDULED,SCHEDULED,False
1785626790,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Boston Landing,1785625320,1785626753,1785625320,1785626753,SCHEDULED,SCHEDULED,False
1785627060,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Newtonville,1785625680,1785627032,1785625680,1785627032,SCHEDULED,SCHEDULED,False
1785627210,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,West Newton,1785625860,1785627198,1785625860,1785627198,SCHEDULED,SCHEDULED,False
1785627450,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Auburndale,1785626100,1785627404,1785626100,1785627404,SCHEDULED,SCHEDULED,False
1785627660,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Wellesley Farms,1785626340,1785627621,1785626340,1785627621,SCHEDULED,SCHEDULED,False
1785627840,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Wellesley Hills,1785626520,1785627807,1785626520,1785627807,SCHEDULED,SCHEDULED,False
1785628020,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Wellesley Square,1785626760,1785627993,1785626760,1785627993,SCHEDULED,SCHEDULED,False
1785628320,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Natick Center,1785627060,1785628272,1785627060,1785628272,SCHEDULED,SCHEDULED,False
1785628560,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,West Natick,1785627360,1785628520,1785627360,1785628520,SCHEDULED,SCHEDULED,False
1785628800,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Framingham,1785627660,1785628776,1785627660,1785628776,SCHEDULED,SCHEDULED,False
1785629190,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Ashland,1785628020,1785629141,1785628020,1785629141,SCHEDULED,SCHEDULED,False
1785629430,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Southborough,1785628260,1785629389,1785628260,1785629389,SCHEDULED,SCHEDULED,False
1785629880,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Westborough,1785628800,1785629854,1785628800,1785629854,SCHEDULED,SCHEDULED,False
1785630180,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Grafton,1785629100,1785630113,1785629100,1785630113,SCHEDULED,SCHEDULED,False
1785631770,MBTA|20260801|5573|SouthBase-824336-5573,MBTA,1785624300,SouthBase-824336-5573,5573,Framingham/Worcester Line,Outbound,Worcester,1785630180,1785631772,1785630180,,SCHEDULED,SCHEDULED,False
1785624540,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,New Bedford,1785624480,,1785624480,1785624504,SCHEDULED,SCHEDULED,False
1785624900,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Church Street,1785624840,1785624870,1785624840,1785624870,SCHEDULED,SCHEDULED,False
1785625950,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,East Taunton,1785625920,1785625920,1785625920,1785625920,SCHEDULED,SCHEDULED,False
1785626700,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Middleborough,1785626580,1785626680,1785626580,1785626680,SCHEDULED,SCHEDULED,False
1785627330,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Bridgewater,1785627180,1785627288,1785627180,1785627288,SCHEDULED,SCHEDULED,False
1785627780,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Campello,1785627660,1785627753,1785627660,1785627753,SCHEDULED,SCHEDULED,False
1785627960,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Brockton,1785627900,1785627939,1785627900,1785627939,SCHEDULED,SCHEDULED,False
1785628200,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Montello,1785628080,1785628163,1785628080,1785628163,SCHEDULED,SCHEDULED,False
1785628440,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Holbrook/Randolph,1785628380,1785628434,1785628380,1785628434,SCHEDULED,SCHEDULED,False
1785628860,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Braintree,1785628860,1785628769,1785628860,1785628769,SCHEDULED,SCHEDULED,False
1785629220,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,Quincy Center,1785629220,1785629113,1785629220,1785629113,SCHEDULED,SCHEDULED,False
1785630420,MBTA|20260801|7040|SouthBase-793182-7040,MBTA,1785624480,SouthBase-793182-7040,7040,Fall River/New Bedford Line,Inbound,South Station,1785630420,1785630166,1785630420,,SCHEDULED,SCHEDULED,False
1785624750,MBTA|20260801|5274|NorthBase-825543-5274,MBTA,1785624600,NorthBase-825543-5274,5274,Haverhill Line,Inbound,Haverhill,1785624600,,1785624600,1785624723,SCHEDULED,SCHEDULED,False
1785624840,MBTA|20260801|5274|NorthBase-825543-5274,MBTA,1785624600,NorthBase-825543-5274,5274,Haverhill Line,Inbound,Bradford,1785624720,1785624817,1785624720,1785624817,SCHEDULED,SCHEDULED,False
1785625380,MBTA|20260801|5274|NorthBase-825543-5274,MBTA,1785624600,NorthBase-825543-5274,5274,Haverhill Line,Inbound,Lawrence,1785625140,1785625355,1785625140,1785625355,SCHEDULED,SCHEDULED,False
1785625830,MBTA|20260801|5274|NorthBase-825543-5274,MBTA,1785624600,NorthBase-825543-5274,5274,Haverhill Line,Inbound,Andover,1785625560,1785625792,1785625560,1785625792,SCHEDULED,SCHEDULED,False
1785626100,MBTA|20260801|5274|NorthBase-825543-5274,MBTA,1785624600,NorthBase-825543-5274,5274,Haverhill Line,Inbound,Ballardvale,1785625860,1785626071,1785625860,1785626071,SCHEDULED,SCHEDULED,False
1785626460,MBTA|20260801|5274|NorthBase-825543-5274,MBTA,1785624600,NorthBase-825543-5274,5274,Haverhill Line,Inbound,North Wilmington,1785626280,1785626416,1785626280,1785626416,SCHEDULED,SCHEDULED,False
1785626850,MBTA|20260801|5274|NorthBase-825543-5274,MBTA,1785624600,NorthBase-825543-5274,5274,Haverhill Line,Inbound,Reading,1785626700,1785626818,1785626700,1785626818,SCHEDULED,SCHEDULED,False
